time,comp_dis,comp_auto,comp_conn,batt_cap,batt_volt,batt_cur,batt_temp,mas_dn,mas_up,mas_lt,mas_rt,mas_a,mas_b,mas_x,mas_y,mas_l1,mas_l2,mas_r1,mas_r2,mas_lx,mas_ly,mas_rx,mas_ry,imu_cal,imu_hdg,imu_rot,imu_euler_pitch,imu_euler_yaw,imu_euler_roll,imu_acc_x,imu_acc_y,imu_acc_z,gps_x,gps_y,gps_pitch,gps_yaw,gps_roll,gps_hdg,gps_rot,gps_acc_x,gps_acc_y,gps_acc_z,gps_error,gps_gyro_x,gps_gyro_y,gps_gyro_z,left_vel,left_cur,left_pos,left_volt,left_temp,right_vel,right_cur,right_pos,right_volt,right_temp
00001734,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.939357,-85.383321,-6.794648,274.616679,0.000000,0.092529,0.031494,-1.005127,5.379679,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001754,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.938379,-85.384932,-6.793661,274.615068,0.000000,0.094238,0.033691,-1.003174,5.392981,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001777,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.940956,-85.381545,-6.797932,274.618455,0.000000,0.080811,0.035156,-1.001953,5.432990,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001797,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.940692,-85.382296,-6.796096,274.617704,0.000000,0.087158,0.032715,-1.001709,5.446360,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00001817,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.944276,-85.379496,-6.800428,274.620504,0.000000,0.083984,0.031006,-1.003174,5.486573,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001840,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.943371,-85.380493,-6.799531,274.619507,0.000000,0.082764,0.032959,-1.003662,5.500012,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001860,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.946948,-85.376456,-6.804196,274.623544,0.000000,0.096924,0.032715,-1.003418,5.540432,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001880,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.944370,-85.377009,-6.802281,274.622991,0.000000,0.082520,0.034668,-1.000732,5.560700,inf,inf,inf,-0.000000,0.000000,0.000000,-12.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001907,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.949973,-85.375609,-6.807120,274.624391,0.000000,0.090088,0.032471,-1.003418,5.594566,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001927,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.947620,-85.375575,-6.806368,274.624425,0.000000,0.086182,0.029053,-1.004150,5.614937,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,-6.000000,30.000000
00001947,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.951041,-85.373144,-6.810336,274.626856,0.000000,0.085938,0.031738,-1.006836,5.648975,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001970,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-1.430291,1.240367,5.950081,-85.374585,-6.808569,274.625415,0.000000,0.090332,0.035889,-1.001465,5.662621,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00001990,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.990245,-0.009755,0.031952,-0.009755,-0.115359,0.007568,0.026367,-0.997314,-1.430291,1.240367,5.952284,-85.371757,-6.812594,274.628243,0.000000,0.086914,0.036133,-1.002930,5.703660,0.007568,0.026367,-0.997314,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002013,0,0,0,64.000000,13011.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.989156,-0.010844,0.148160,-0.010844,-0.436742,0.010010,0.027832,-0.996338,-1.430291,1.240367,5.951544,-85.369544,-6.815336,274.630456,0.000000,0.086914,0.035400,-1.004395,5.758621,0.010010,0.027832,-0.996338,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002043,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.987538,-0.012462,0.277897,-0.012462,-0.873862,0.009766,0.028076,-0.995117,-1.430291,1.240367,5.954890,-85.364736,-6.817852,274.635264,0.000000,0.089111,0.032959,-1.003418,5.813857,0.009766,0.028076,-0.995117,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002077,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.986377,-0.013623,0.355722,-0.013623,-1.087422,0.010742,0.028076,-0.997314,-1.430291,1.240367,5.955831,-85.363445,-6.819786,274.636555,0.000000,0.087158,0.034668,-1.001465,5.813857,0.010742,0.028076,-0.997314,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,-6.000000,30.000000
00002097,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.984934,-0.015066,0.425548,-0.015066,-1.298887,0.009277,0.026611,-0.994629,-1.430291,1.240367,5.956726,-85.360986,-6.822307,274.639014,0.000000,0.085449,0.033936,-1.003418,5.869370,0.009277,0.026611,-0.994629,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002120,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.984079,-0.015921,0.582519,-0.015921,-1.409390,0.013916,0.023926,-0.997559,-1.430291,1.240367,5.957989,-85.359579,-6.824077,274.640421,0.000000,0.088135,0.030273,-1.002441,5.869370,0.013916,0.023926,-0.997559,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002140,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.983326,-0.016674,0.624580,-0.016674,-1.488894,0.012451,0.024170,-0.995605,-1.430291,1.240367,5.957920,-85.357455,-6.825106,274.642545,0.000000,0.088135,0.031738,-1.004150,5.925158,0.012451,0.024170,-0.995605,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002163,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.983184,-0.016816,0.577802,-0.016816,-1.498988,0.010254,0.026367,-0.996338,-1.430291,1.240367,5.958613,-85.355679,-6.826226,274.644321,0.000000,0.082275,0.032227,-1.001709,5.925158,0.010254,0.026367,-0.996338,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002183,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.983107,-0.016893,0.651549,-0.016893,-1.513095,0.011230,0.024902,-0.997070,-1.430291,1.240367,5.959758,-85.353698,-6.827730,274.646302,0.000000,0.089355,0.029541,-1.006104,5.981222,0.011230,0.024902,-0.997070,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002203,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.982563,-0.017437,0.583387,-0.017437,-1.560705,0.007568,0.026855,-0.997070,-1.430291,1.240367,5.959543,-85.354770,-6.826730,274.645230,0.000000,0.088623,0.035889,-1.003174,5.995281,0.007568,0.026855,-0.997070,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002226,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.982047,-0.017953,0.640773,-0.017953,-1.610864,0.011475,0.028076,-0.996826,-1.430291,1.240367,5.962274,-85.351410,-6.831309,274.648590,0.000000,0.081787,0.034180,-1.003174,6.037563,0.011475,0.028076,-0.996826,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002246,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.982467,-0.017533,0.539453,-0.017533,-1.565280,0.012207,0.025391,-0.997314,-1.430291,1.240367,5.961235,-85.352230,-6.830701,274.647770,0.000000,0.090820,0.032715,-1.002930,6.051691,0.012207,0.025391,-0.997314,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002269,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.982881,-0.017119,0.543660,-0.017119,-1.516383,0.009766,0.025879,-0.994141,-1.430291,1.240367,5.964904,-85.347448,-6.833909,274.652552,0.000000,0.086182,0.031006,-1.004883,6.094180,0.009766,0.025879,-0.994141,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002289,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.982987,-0.017013,0.571954,-0.017013,-1.506745,0.008789,0.025635,-0.994873,-1.430291,1.240367,5.964782,-85.349614,-6.832984,274.650386,0.000000,0.090332,0.035156,-0.999512,6.108377,0.008789,0.025635,-0.994873,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002309,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.982563,-0.017437,0.704430,-0.017437,-1.530594,0.016846,0.029541,-0.995117,-1.430291,1.240367,5.966398,-85.344744,-6.836989,274.655256,0.000000,0.082275,0.033936,-1.000488,6.151075,0.016846,0.029541,-0.995117,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002336,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.980374,-0.019626,0.773984,-0.019626,-1.744260,0.014648,0.034668,-0.995605,-1.430291,1.240367,5.966658,-85.339901,-6.838808,274.660099,0.000000,0.082520,0.028564,-1.006104,6.208247,0.014648,0.034668,-0.995605,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002356,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.979729,-0.020271,0.566100,-0.020271,-1.793080,0.003418,0.028809,-0.994629,-1.430291,1.240367,5.969546,-85.337763,-6.840347,274.662237,0.000000,0.096680,0.027588,-1.002441,6.208247,0.003418,0.028809,-0.994629,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002379,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.980208,-0.019792,0.412937,-0.019792,-1.640410,0.005371,0.022217,-0.995605,-1.430291,1.240367,5.970231,-85.338364,-6.842426,274.661636,0.000000,0.098389,0.037842,-1.001465,6.265698,0.005371,0.022217,-0.995605,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002399,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.981387,-0.018613,0.349199,-0.018613,-1.449532,0.006348,0.024170,-0.996094,-1.430291,1.240367,5.967243,-85.337838,-6.843678,274.662162,0.000000,0.087646,0.041260,-0.999756,6.265698,0.006348,0.024170,-0.996094,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002422,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.981508,-0.018492,0.525854,-0.018492,-1.518941,0.012207,0.029297,-0.998291,-1.430291,1.240367,5.964496,-85.333713,-6.844499,274.666287,0.000000,0.081543,0.027832,-1.004883,6.323425,0.012207,0.029297,-0.998291,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002442,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.979809,-0.020191,0.680839,-0.020191,-1.681378,0.017334,0.032715,-0.997314,-1.430291,1.240367,5.965118,-85.332531,-6.845377,274.667469,0.000000,0.084473,0.028320,-1.000488,6.323425,0.017334,0.032715,-0.997314,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,-6.000000,30.000000
00002462,0,0,0,64.000000,13012.000000,430.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.980877,-0.019123,0.567861,-0.019123,-1.528807,0.006348,0.025391,-0.995850,-1.430291,1.240367,5.964417,-85.332019,-6.848947,274.667981,0.000000,0.087402,0.036865,-1.002686,6.381429,0.006348,0.025391,-0.995850,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002494,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.980495,-0.019505,0.449733,-0.019505,-1.579608,0.001709,0.031494,-1.000244,-1.430291,1.240367,5.966931,-85.327600,-6.849435,274.672400,0.000000,0.101562,0.031738,-1.000488,6.439711,0.001709,0.031494,-1.000244,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002514,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.979213,-0.020787,0.380730,-0.020787,-1.751119,0.006592,0.030029,-0.994141,-1.430291,1.240367,5.964069,-85.326008,-6.850574,274.673992,0.000000,0.079834,0.031738,-1.003174,6.439711,0.006592,0.030029,-0.994141,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002574,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977534,-0.022466,0.742828,-0.022466,-1.584952,0.014893,0.027100,-0.996826,-1.430291,1.240367,5.960584,-85.325537,-6.853568,274.674463,0.000000,0.070557,0.030518,-1.005371,6.557105,0.014893,0.027100,-0.996826,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002594,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977638,-0.022362,0.733672,-0.022362,-1.576763,0.013184,0.027344,-0.996582,-1.430291,1.240367,5.964437,-85.323051,-6.854310,274.676949,0.000000,0.097900,0.027832,-0.997803,6.557105,0.013184,0.027344,-0.996582,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,6.000000,30.000000
00002614,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977401,-0.022599,0.515049,-0.022599,-1.591004,0.007812,0.027588,-0.996582,-1.430291,1.240367,5.958577,-85.320551,-6.855303,274.679449,0.000000,0.080078,0.036133,-1.005371,6.616219,0.007812,0.027588,-0.996582,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002637,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.976899,-0.023101,0.512070,-0.023101,-1.650160,0.010010,0.028076,-0.993408,-1.430291,1.240367,5.959860,-85.318987,-6.856447,274.681013,0.000000,0.097168,0.032471,-0.998779,6.616219,0.010010,0.028076,-0.993408,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002657,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977298,-0.022702,0.510175,-0.022702,-1.597173,0.010010,0.027100,-0.996582,-1.430291,1.240367,5.956351,-85.317389,-6.857836,274.682611,0.000000,0.092773,0.032471,-1.003174,6.675612,0.010010,0.027100,-0.996582,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002680,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.976019,-0.023981,0.670264,-0.023981,-1.634183,0.013184,0.030029,-0.993408,-1.430291,1.240367,5.953949,-85.317081,-6.859110,274.682919,0.000000,0.078369,0.031250,-1.005859,6.675612,0.013184,0.030029,-0.993408,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002700,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975073,-0.024927,0.754136,-0.024927,-1.661094,0.012939,0.029053,-0.997314,-1.430291,1.240367,5.955456,-85.315948,-6.861616,274.684052,0.000000,0.082275,0.037354,-1.004883,6.735283,0.012939,0.029053,-0.997314,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002723,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.976810,-0.023190,0.786607,-0.023190,-1.535012,0.013672,0.026611,-0.996338,-1.430291,1.240367,5.956134,-85.314315,-6.862600,274.685685,0.000000,0.081787,0.038086,-1.002197,6.735283,0.013672,0.026611,-0.996338,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002743,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977091,-0.022909,0.676563,-0.022909,-1.515746,0.010986,0.026855,-0.995850,-1.430291,1.240367,5.957995,-85.311515,-6.864172,274.688485,0.000000,0.085693,0.034668,-1.003174,6.795232,0.010986,0.026855,-0.995850,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002763,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977325,-0.022675,0.443546,-0.022675,-1.496789,0.010498,0.025391,-0.996826,-1.430291,1.240367,5.959606,-85.309117,-6.867437,274.690883,0.000000,0.101318,0.036377,-1.000000,6.855459,0.010498,0.025391,-0.996826,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002804,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977378,-0.022622,0.544576,-0.022622,-1.477529,0.011475,0.029785,-0.995605,-1.430291,1.240367,5.958124,-85.309486,-6.866572,274.690514,0.000000,0.079834,0.035400,-1.006592,6.878116,0.011475,0.029785,-0.995605,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002824,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.976081,-0.023919,0.717796,-0.023919,-1.588668,0.016113,0.033936,-0.998779,-1.430291,1.240367,5.956529,-85.306638,-6.869733,274.693362,0.000000,0.076904,0.032227,-1.006592,6.915964,0.016113,0.033936,-0.998779,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002847,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975306,-0.024694,0.904459,-0.024694,-1.697209,0.018799,0.030029,-0.996094,-1.430291,1.240367,5.957435,-85.307608,-6.869542,274.692392,0.000000,0.082275,0.031006,-1.003906,6.938725,0.018799,0.030029,-0.996094,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002867,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975906,-0.024094,0.806027,-0.024094,-1.653145,0.010254,0.024658,-0.996826,-1.430291,1.240367,5.959877,-85.301836,-6.872400,274.698164,0.000000,0.084961,0.032715,-1.004150,6.976748,0.010254,0.024658,-0.996826,-0.000000,0.000000,0.000000,-6.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002887,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.976887,-0.023113,0.604968,-0.023113,-1.568674,0.006104,0.024414,-0.998291,-1.430291,1.240367,5.958522,-85.303988,-6.870556,274.696012,0.000000,0.096924,0.041016,-0.999512,6.991987,0.006104,0.024414,-0.998291,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,-6.000000,30.000000
00002910,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977201,-0.022799,0.425605,-0.022799,-1.546678,0.004639,0.030273,-0.997314,-1.430291,1.240367,5.963594,-85.299077,-6.874668,274.700923,0.000000,0.104248,0.037842,-1.001465,7.037808,0.004639,0.030273,-0.997314,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002930,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.978299,-0.021701,0.405778,-0.021701,-1.709179,0.007324,0.031006,-0.988770,-1.430291,1.240367,5.960403,-85.301181,-6.874192,274.698819,0.000000,0.067139,0.036133,-1.000977,7.053117,0.007324,0.031006,-0.988770,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
00002953,0,0,0,64.000000,13011.000000,438.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977330,-0.022670,0.549992,-0.022670,-1.833359,0.011963,0.032715,-1.004639,-1.430291,1.240367,5.961496,-85.294849,-6.878005,274.705151,0.000000,0.097656,0.021729,-1.007812,7.099149,0.011963,0.032715,-1.004639,-0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000
