time,comp_dis,comp_auto,comp_conn,batt_cap,batt_volt,batt_cur,batt_temp,mas_dn,mas_up,mas_lt,mas_rt,mas_a,mas_b,mas_x,mas_y,mas_lx,mas_ly,mas_rx,mas_ry,imu_cal,imu_hdg,imu_rot,imu_euler_pitch,imu_euler_yaw,imu_euler_roll,imu_acc_x,imu_acc_y,imu_acc_z,gps_x,gps_y,gps_pitch,gps_yaw,gps_roll,gps_hdg,gps_rot,gps_acc_x,gps_acc_y,gps_acc_z,gps_error,gps_gyro_x,gps_gyro_y,gps_gyro_z,left_vel,left_cur,left_pos,left_volt,left_temp,right_vel,right_cur,right_pos,right_volt,right_temp
00001272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.098633,0.029297,-1.000000,234.739555,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.083252,0.030029,-1.004639,235.123222,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.097656,0.028564,-1.002441,235.123222,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.101318,0.031738,-1.000732,235.507271,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.096191,0.035889,-1.004883,235.651390,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.092041,0.031250,-1.000488,235.891708,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.092773,0.035156,-1.004639,236.035980,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.098633,0.030273,-1.001465,236.276550,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00001438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.089844,0.032715,-1.003662,236.372826,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.096436,0.029053,-1.000732,236.661774,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.093994,0.027588,-1.003906,236.661774,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.094971,0.033691,-1.000244,237.047379,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.099121,0.026855,-1.003662,237.143845,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00001544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.096680,0.044434,-1.001953,237.433388,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00001564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.099854,0.044678,-1.003662,237.578255,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.084229,0.025635,-1.009033,237.819786,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00001607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.091553,0.035645,-1.004883,237.964783,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.084717,0.037842,-1.004395,238.206573,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.072266,0.041504,-1.007812,238.303329,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.101074,0.007324,-0.999512,238.593735,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.103516,0.021484,-1.001465,238.690582,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.111572,0.033691,-0.998047,238.981300,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.109131,0.056152,-1.002441,239.078255,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.093262,0.047363,-1.002441,239.369255,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.094482,0.026123,-1.004639,239.514847,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.107910,0.014893,-1.000488,239.757614,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.087646,0.040039,-1.002197,240.146332,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.089111,0.047607,-1.001709,240.146332,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.107178,0.031738,-1.000244,240.535461,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.082031,0.029053,-1.004639,240.535461,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.096680,0.022949,-1.002197,240.924995,inf,inf,inf,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.103516,0.035400,-1.002197,241.022438,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.092041,0.034180,-1.003174,241.314888,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,inf,inf,inf,inf,inf,inf,inf,inf,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.090088,0.028809,-1.002930,241.412422,inf,inf,inf,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00001986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.989870,-0.010130,0.058876,-0.010130,-0.226455,0.011719,0.034668,-0.997314,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.103516,0.023438,-1.001709,241.705162,0.011719,0.034668,-0.997314,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.985895,-0.014105,0.115557,-0.014105,-0.446990,0.008545,0.031006,-0.994141,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.087402,0.031982,-1.004395,241.851631,0.008545,0.031006,-0.994141,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.984308,-0.015692,0.232110,-0.015692,-0.768272,0.007324,0.027344,-0.998047,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.087402,0.034180,-1.005127,242.095848,0.007324,0.027344,-0.998047,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.983260,-0.016740,0.371306,-0.016740,-1.081072,0.010254,0.027832,-0.998535,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.094238,0.035645,-1.001709,242.486908,0.010254,0.027832,-0.998535,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.980995,-0.019005,0.455641,-0.019005,-1.292160,0.013428,0.033691,-0.996338,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.096924,0.031250,-1.002686,242.584732,0.013428,0.033691,-0.996338,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00002111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.978539,-0.021461,0.499138,-0.021461,-1.512142,0.008789,0.031738,-0.997559,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.087891,0.031250,-1.003662,242.878357,0.008789,0.031738,-0.997559,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977480,-0.022520,0.538638,-0.022520,-1.625303,0.009277,0.028076,-0.995117,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.092285,0.031982,-1.002686,243.270210,0.009277,0.028076,-0.995117,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00002154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.978058,-0.021942,0.493075,-0.021942,-1.563770,0.007080,0.026855,-0.997314,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.099609,0.033447,-1.003906,243.270210,0.007080,0.026855,-0.997314,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977323,-0.022677,0.529474,-0.022677,-1.647824,0.008545,0.028564,-0.996338,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.090576,0.033691,-1.002930,243.662460,0.008545,0.028564,-0.996338,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-12.000000,35.000000
00002197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977125,-0.022875,0.536520,-0.022875,-1.670285,0.011230,0.031494,-1.001465,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.095459,0.034668,-1.007812,243.662460,0.011230,0.031494,-1.001465,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975366,-0.024634,0.620895,-0.024634,-1.852053,0.012695,0.034668,-1.000977,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.091553,0.024902,-1.005371,244.055107,0.012695,0.034668,-1.000977,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975772,-0.024228,0.561334,-0.024228,-1.865463,0.008057,0.029053,-1.002686,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.083252,0.025635,-1.004883,244.055107,0.008057,0.029053,-1.002686,-0.000000,0.000000,0.000000,6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975717,-0.024283,0.558659,-0.024283,-1.638833,0.012451,0.014648,-0.991211,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.097168,0.030029,-0.994873,244.448143,0.012451,0.014648,-0.991211,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.971807,-0.028193,0.479884,-0.028193,-1.462642,0.004883,0.024658,-0.996582,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.090088,0.027344,-0.997559,244.448143,0.004883,0.024658,-0.996582,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.975946,-0.024054,0.405498,-0.024054,-1.797664,0.003662,0.049072,-1.001221,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.088867,0.008789,-1.010498,244.841560,0.003662,0.049072,-1.001221,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.977170,-0.022830,0.303116,-0.022830,-1.962657,0.005127,0.034912,-0.998779,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.113525,0.006104,-0.999756,244.939980,0.005127,0.034912,-0.998779,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00002348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.967493,-0.032507,0.322083,-0.032507,-1.737434,0.006348,0.021240,-0.993896,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.082764,0.026855,-1.006348,245.235390,0.006348,0.021240,-0.993896,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.958338,-0.041662,0.371364,-0.041662,-1.515530,0.011475,0.013672,-0.994629,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.103027,0.041748,-0.997559,245.333908,0.011475,0.013672,-0.994629,-0.000000,0.000000,0.000000,6.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00002391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.961696,-0.038304,0.540422,-0.038304,-1.405245,0.016357,0.024414,-0.998535,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.084229,0.033203,-1.002686,245.629623,0.016357,0.024414,-0.998535,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.973607,-0.026393,0.687207,-0.026393,-1.698066,0.013672,0.038574,-0.995361,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.086182,0.015137,-1.004395,246.024231,0.013672,0.038574,-0.995361,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.966320,-0.033680,0.680284,-0.033680,-1.833740,0.010742,0.031250,-0.994873,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.082764,0.020752,-1.001221,246.024231,0.010742,0.031250,-0.994873,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.956807,-0.043193,0.657767,-0.043193,-1.608633,0.008301,0.017334,-0.999023,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.103760,0.037109,-1.000977,246.419235,0.008301,0.017334,-0.999023,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.957141,-0.042859,0.620895,-0.042859,-1.395278,0.007324,0.020264,-0.995361,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.082275,0.041992,-1.001465,246.419235,0.007324,0.020264,-0.995361,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
00002497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.963516,-0.036484,0.624361,-0.036484,-1.529279,0.011963,0.028809,-0.995605,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.096680,0.028320,-1.004150,246.814651,0.011963,0.028809,-0.995605,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.966646,-0.033354,0.554941,-0.033354,-1.741192,0.008545,0.038574,-1.000000,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.099609,0.014160,-1.005371,246.814651,0.008545,0.038574,-1.000000,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.961604,-0.038396,0.447285,-0.038396,-1.891155,0.006104,0.032471,-0.995605,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.093018,0.022461,-1.004883,247.210442,0.006104,0.032471,-0.995605,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.955454,-0.044546,0.386453,-0.044546,-1.791133,0.007080,0.027832,-1.000000,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.100830,0.031982,-1.002197,247.210442,0.007080,0.027832,-1.000000,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.953823,-0.046177,0.348612,-0.046177,-1.573420,0.006836,0.018066,-0.994629,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.097656,0.041748,-1.000244,247.606606,0.006836,0.018066,-0.994629,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,35.000000
00002603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.956459,-0.043541,0.284389,-0.043541,-1.440979,0.001953,0.027588,-0.997803,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.100586,0.039795,-1.003418,247.606606,0.001953,0.027588,-0.997803,-0.000000,0.000000,0.000000,-6.000000,35.000000,0.000000,0.000000,0.000000,-6.000000,35.000000
00002623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,359.956966,-0.043034,0.346151,-0.043034,-1.511091,0.007080,0.028320,-0.996582,-0.991038,0.473893,8.862583,-97.914102,-9.501556,262.085898,0.000000,0.100342,0.032471,-1.002686,248.003151,0.007080,0.028320,-0.996582,-0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,6.000000,35.000000
